UPM,VIV_SEL,HOGAR,P4_1_1,P4_1_2,P4_1_3,P4_1_4,P4_1_5,P4_1_6,P4_2_1,P4_2_2,P4_2_3,P4_3,P4_3A,P4_4,P4_5,P4_6_1,P4_6_2,P4_6_3,P4_6_4,P4_6_5,P4_6_6,P4_6A,P4_7_1,P4_7_2,P4_7_3,P4_7_4,P4_7A,P4_8,P4_8A,P5_1,P5_2_1,P5_2_2,P5_3_1,P5_3_2,P5_4,P5_4A,P5_5,P5_6_1,P5_6_2,P5_6_3,P5_6_4,P5_6_5,P5_7_1,P5_8_1,P5_9_1,P5_10_1,P5_7_2,P5_8_2,P5_9_2,P5_10_2,P5_7_3,P5_8_3,P5_9_3,P5_10_3,P5_7_4,P5_8_4,P5_9_4,P5_10_4,P5_7_5,P5_8_5,P5_9_5,P5_10_5,P5_7_6,P5_8_6,P5_9_6,P5_7_7,P5_8_7,P5_9_7,P5_7_8,P5_8_8,P5_9_8,P5_11_1,P5_11_2,P5_11_3,FAC_HOG,UPM_DIS,EST_DIS,DOMINIO,TLOC,ESTRATO
0260057,19,01,2,2,2,1,1,2,2,2,2,1,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,274,00166,009,R,4,1
0300374,03,01,1,1,1,1,1,2,1,2,2,,,2,,,,,,,,,,,,,,3,,1,1,2,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,379,,2,,,2,,,3,1,3,961,00198,022,U,1,2
0300374,04,01,2,1,2,2,1,2,2,2,2,2,,2,,,,,,,,,,,,,,2,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,961,00198,022,U,1,2
0300374,01,01,1,2,2,1,1,2,2,2,2,1,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,1,,2,1,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,1,9999,,1,3,3,961,00198,022,U,1,2
0300374,01,02,2,2,2,2,1,2,2,2,2,5,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,4,NO TIENEN TELEVISIÓN,2,1,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,1,350,,2,3,3,961,00198,022,U,1,2
0300374,05,01,2,1,2,1,1,2,1,2,2,,,1,1,2,1,2,2,2,2,,,,,,,,,1,1,2,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,1,660,,,2,,,,2,,,2,,,2,,,2,1,3,961,00198,022,U,1,2
0300389,01,01,1,1,1,1,1,2,2,2,2,2,,2,,,,,,,,,,,,,,1,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,210,,2,,,2,,,3,1,3,936,00199,022,U,1,2
0300389,02,01,1,2,2,1,1,2,2,2,2,2,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,936,00199,022,U,1,2
0300389,03,01,1,2,2,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,936,00199,022,U,1,2
0300389,05,01,1,2,2,2,2,2,2,2,2,2,,2,,,,,,,,,,,,,,2,,2,,,,,2,,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936,00199,022,U,1,2
0300389,04,01,1,1,1,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,2,,1,1,2,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,500,,2,,,2,,,3,1,3,936,00199,022,U,1,2
0300439,03,01,2,2,2,2,2,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666,00200,023,U,1,3
0300439,04,01,1,2,2,1,1,2,2,2,2,2,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,666,00200,023,U,1,3
0300439,05,01,1,2,2,1,1,2,2,2,2,2,,1,1,2,1,2,2,2,2,,,,,,,,,1,1,1,2,2,,,1,1,1,1,1,2,2,,,,1,480,,,2,,,,2,,,,2,,,,1,216,,2,,,2,,,8,1,1,666,00200,023,U,1,3
0260115,03,01,1,1,2,1,1,1,2,1,1,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,550,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,323,00169,010,R,4,2
0301129,20,01,2,2,2,2,1,2,2,2,2,3,,2,,,,,,,,,,,,,,2,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,106,00225,015,U,2,1
0301129,07,01,2,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,106,00225,015,U,2,1
0301135,15,01,2,2,2,1,1,2,2,1,2,,,1,1,2,1,2,2,2,2,,,,,,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,500,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,2,2,2,87,00226,015,U,2,1
0301135,11,01,2,2,2,1,1,1,1,2,1,,,1,1,2,1,2,2,2,2,,,,,,,,,1,1,2,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,1,9999,,,2,,,,2,,,2,,,2,,,2,1,3,87,00226,015,U,2,1
0301135,12,01,1,1,2,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,260,,2,,,2,,,3,1,3,87,00226,015,U,2,1
0206583,03,01,2,2,2,1,1,2,2,2,2,4,,1,1,2,1,2,2,2,2,,,,,,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,0,1,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,3056,00153,013,U,1,3
0206583,01,01,2,2,2,1,1,1,2,2,2,1,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,800,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,3056,00153,013,U,1,3
0206646,03,01,1,2,2,1,1,2,2,2,2,4,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,600,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,1871,00154,014,U,1,4
0206646,04,01,1,2,2,1,1,2,2,1,2,,,1,3,1,2,2,2,2,2,,1,2,2,2,,,,2,,,,,4,NO HAY TIEMPO POR SUS ACTIVIDADES,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,390,,,2,,,2,,,2,,,1,3,1,1871,00154,014,U,1,4
0206646,05,01,2,2,2,1,1,1,2,1,1,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,1,550,,,2,,,,2,,,2,,,2,,,1,1,3,1871,00154,014,U,1,4
0301027,01,01,1,1,2,1,1,2,2,1,2,,,1,1,1,2,2,2,2,2,,,,,,,,,1,2,1,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,1,670,,,2,,,,2,,,2,,,2,,,1,1,3,381,00218,018,U,2,4
0301027,02,01,2,2,2,1,1,2,2,1,1,,,1,1,1,2,2,2,2,2,,,,,,,,,1,2,1,2,2,,,1,1,1,1,1,2,2,,,,2,,,,2,,,,2,,,,1,9999,,,1,168,,2,,,2,,,1,1,1,381,00218,018,U,2,4
0301027,04,01,2,2,2,1,1,1,2,1,2,,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,4,NO LO USAN DESDE HACE CUATRO MESES,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,470,,,2,,,2,,,2,,,2,3,2,381,00218,018,U,2,4
0301027,05,01,2,2,2,2,1,2,2,1,1,,,1,3,1,2,2,2,2,2,,1,2,2,2,,,,2,,,,,4,NO TIENE TV,2,1,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,1,589,,1,3,3,381,00218,018,U,2,4
0301105,06,01,2,2,2,1,1,2,2,2,2,1,,1,1,2,1,2,2,2,2,,,,,,,,,1,1,2,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,1,420,,,2,,,,2,,,2,,,2,,,1,1,3,97,00223,015,U,2,1
0301105,07,01,2,1,2,1,1,1,2,1,1,,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,400,,,2,,,2,,,2,,,1,3,1,97,00223,015,U,2,1
0260057,20,01,2,1,1,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,274,00166,009,R,4,1
0300606,02,01,1,1,1,1,1,2,2,1,2,,,1,1,2,1,2,2,2,2,,,,,,,,,1,1,2,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,1,700,,,2,,,,2,,,2,,,2,,,1,1,3,405,00206,024,U,1,4
0300611,01,01,2,1,2,2,1,2,2,2,2,1,,1,1,1,2,2,2,2,2,,,,,,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,2,,,,2,,,,2,,,,1,389,,,1,325,,2,,,2,,,1,2,1,453,00207,024,U,1,4
0300611,02,01,1,1,2,2,1,2,2,2,2,1,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,509,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,2,1,1,453,00207,024,U,1,4
0300611,04,01,2,1,2,2,1,2,2,1,2,,,1,1,2,1,2,2,2,2,,,,,,,,,1,1,1,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,1,400,,,2,,,,1,200,,2,,,2,,,1,1,3,453,00207,024,U,1,4
0300611,05,01,2,1,2,2,1,2,2,2,1,,,2,,,,,,,,,,,,,,1,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,300,,2,,,2,,,3,2,3,453,00207,024,U,1,4
0300627,02,01,1,2,2,1,1,2,2,2,2,6,NO TIENE TIEMPO DE USARLA,1,1,2,1,2,2,2,2,,,,,,,,,1,1,2,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,1,9999,,,2,,,,2,,,2,,,2,,,1,1,3,362,00208,024,U,1,4
0300627,04,01,1,2,2,1,1,2,1,2,1,,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,460,,,2,,,2,,,2,,,2,3,2,362,00208,024,U,1,4
0300627,05,01,1,2,2,1,1,2,2,2,1,,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,380,,,2,,,2,,,2,,,1,3,1,362,00208,024,U,1,4
0300631,01,01,2,2,2,1,1,2,2,2,2,2,,2,,,,,,,,,,,,,,2,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,422,00209,024,U,1,4
0300631,02,01,1,2,2,1,1,2,2,1,1,,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,422,00209,024,U,1,4
0260115,04,01,2,2,2,1,1,2,2,1,1,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,1,750,,,2,,,,2,,,2,,,2,,,1,1,3,323,00169,010,R,4,2
0260115,01,01,1,2,1,1,1,2,1,2,2,,,1,3,1,2,2,2,2,2,,1,2,2,2,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,350,,,2,,,2,,,2,,,1,3,1,323,00169,010,R,4,2
0260118,12,01,2,1,2,2,1,2,2,2,2,1,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,369,00170,009,R,4,1
0260118,13,01,2,1,2,2,1,2,1,1,2,,,1,3,2,2,1,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,321,,2,,,1,230,,2,2,3,369,00170,009,R,4,1
0260118,15,01,2,1,2,2,1,1,2,2,1,,,2,,,,,,,,,,,,,,1,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,240,,2,,,2,,,3,1,3,369,00170,009,R,4,1
0260118,07,01,1,1,2,2,1,2,2,2,2,3,,1,3,2,2,1,2,2,2,,1,2,2,2,,,,1,2,1,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,1,320,,,2,,,,2,,,2,,,2,,,2,1,3,369,00170,009,R,4,1
0260118,02,01,1,1,1,1,1,2,1,2,2,,,1,2,,,,,,,,1,2,2,2,,,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,200,,2,,,2,,,3,1,3,369,00170,009,R,4,1
0260118,06,01,2,2,2,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,369,00170,009,R,4,1
0260118,11,01,1,1,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,369,00170,009,R,4,1
0260118,18,01,2,2,2,1,1,2,2,2,2,1,,1,2,,,,,,,,1,2,2,2,,,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,219,,2,,,2,,,3,1,3,369,00170,009,R,4,1
0260118,17,01,1,1,1,1,1,2,2,2,2,1,,1,2,,,,,,,,1,2,2,2,,,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,326,,2,,,2,,,3,1,3,369,00170,009,R,4,1
0206646,01,01,1,2,2,1,1,2,2,2,2,4,,1,3,1,2,2,2,2,2,,1,2,2,2,,,,1,2,1,2,2,,,1,1,1,1,1,2,2,,,,1,600,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,1871,00154,014,U,1,4
0206646,02,01,2,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,1871,00154,014,U,1,4
0206649,03,01,2,1,2,2,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,92,00155,011,U,1,1
0206649,04,01,1,2,2,1,1,2,2,2,2,4,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,1,600,,,2,,,,2,,,2,,,2,,,1,1,3,92,00155,011,U,1,1
0206649,01,01,1,2,2,2,1,2,1,2,2,,,1,1,2,2,2,1,2,2,,,,,,,,,2,,,,,2,,2,1,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,1,100,,1,3,3,92,00155,011,U,1,1
0206649,02,01,1,1,2,2,1,2,2,2,2,1,,1,2,,,,,,,,1,2,2,2,,,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,199,,2,,,2,,,3,1,3,92,00155,011,U,1,1
0206649,05,01,1,1,2,1,1,2,2,2,1,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,1,700,,,2,,,,2,,,2,,,2,,,1,1,3,92,00155,011,U,1,1
0206672,04,01,2,2,2,1,1,1,2,1,1,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,680,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,1806,00156,014,U,1,4
0206672,05,01,2,2,1,1,1,2,2,1,1,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,700,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,2,1,1,1806,00156,014,U,1,4
0260180,14,01,2,2,2,1,1,2,2,2,2,1,,1,2,,,,,,,,2,1,2,2,,,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,210,,2,,,2,,,3,1,3,145,00172,009,R,4,1
0260180,11,01,2,2,2,1,1,2,2,2,2,2,,2,,,,,,,,,,,,,,6,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,250,,2,,,2,,,3,1,3,145,00172,009,R,4,1
0260180,15,01,1,1,2,1,1,2,2,2,1,,,2,,,,,,,,,,,,,,6,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,220,,2,,,2,,,3,1,3,145,00172,009,R,4,1
0260180,12,01,1,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,190,,2,,,2,,,3,1,3,145,00172,009,R,4,1
0260180,19,01,1,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,145,00172,009,R,4,1
0260180,16,01,2,2,2,2,1,2,2,2,2,3,,2,,,,,,,,,,,,,,4,,2,,,,,2,,2,2,2,2,1,2,9,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,145,00172,009,R,4,1
0260387,16,01,1,1,1,1,1,2,2,2,2,4,,1,2,,,,,,,,1,2,2,2,,,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,220,,2,,,2,,,3,1,3,378,00176,010,R,4,2
0260387,03,01,2,1,1,2,1,2,2,1,2,,,2,,,,,,,,,,,,,,1,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,198,,2,,,2,,,3,1,3,378,00176,010,R,4,2
0260387,13,01,1,1,2,2,1,2,2,1,2,,,1,3,2,1,2,2,2,2,,1,2,2,2,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,430,,,2,,,2,,,2,,,2,3,1,378,00176,010,R,4,2
0260387,17,01,2,2,2,1,1,2,1,2,2,,,1,3,1,2,2,2,2,2,,1,2,2,2,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,398,,,2,,,2,,,2,,,1,3,1,378,00176,010,R,4,2
0260387,14,01,2,1,2,2,1,2,2,2,2,4,,2,,,,,,,,,,,,,,2,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,210,,2,,,2,,,3,1,3,378,00176,010,R,4,2
0260387,08,01,1,1,1,2,1,2,2,1,2,,,1,3,1,2,2,2,2,2,,1,2,2,2,,,,1,2,1,2,2,,,1,1,1,1,1,2,2,,,,2,,,,2,,,,2,,,,1,400,,,1,219,,2,,,2,,,1,1,1,378,00176,010,R,4,2
0260387,01,01,2,2,2,1,1,2,1,2,2,,,1,1,1,2,2,2,2,2,,,,,,,,,1,2,1,2,2,,,1,1,1,1,1,2,2,,,,2,,,,2,,,,2,,,,1,452,,,1,219,,2,,,2,,,1,1,1,378,00176,010,R,4,2
0260387,07,01,2,2,2,1,1,1,2,1,2,,,1,3,1,2,2,2,2,2,,1,2,2,2,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,390,,,2,,,2,,,2,,,1,3,1,378,00176,010,R,4,2
0301027,06,01,1,2,2,1,1,1,1,1,1,,,1,3,1,2,2,2,2,2,,1,2,2,2,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,400,,,2,,,2,,,2,,,1,3,1,381,00218,018,U,2,4
0301027,08,01,1,1,2,1,1,2,2,1,2,,,1,3,1,2,2,2,2,2,,1,2,2,2,,,,1,2,1,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,2,,,,1,300,,1,1,209,,2,,,2,,,1,1,3,381,00218,018,U,2,4
0300631,03,01,2,2,2,1,1,2,2,2,2,2,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,2,,2,1,2,2,1,2,2,,,,2,,,,2,,,,2,,,,1,389,,1,2,,,2,,,2,,,1,3,3,422,00209,024,U,1,4
0300631,04,01,1,1,2,1,1,1,2,1,1,,,1,3,1,2,2,2,2,2,,1,2,2,2,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,389,,,2,,,2,,,2,,,1,3,1,422,00209,024,U,1,4
0301044,14,01,1,1,1,1,1,2,2,1,2,,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,2,,2,1,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,1,400,,1,3,3,83,00220,015,U,2,1
0301044,15,01,1,1,2,2,1,2,2,2,1,,,2,,,,,,,,,,,,,,7,LO CANCELÓ,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,200,,2,,,2,,,3,1,3,83,00220,015,U,2,1
0301044,18,01,2,2,2,1,1,2,2,2,1,,,1,1,2,1,2,2,2,2,,,,,,,,,1,1,2,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,1,686,,,2,,,,2,,,2,,,2,,,2,2,3,83,00220,015,U,2,1
0301044,19,01,2,2,2,1,1,2,2,2,2,3,,2,,,,,,,,,,,,,,3,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,83,00220,015,U,2,1
0301044,20,01,2,2,2,2,1,2,2,2,2,6,POR INSEGURIDAD,1,2,,,,,,,,1,2,2,2,,,,2,,,,,4,NO TIENE TELEVISIÓN,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,83,00220,015,U,2,1
0301044,16,01,1,2,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,83,00220,015,U,2,1
0301044,17,01,1,2,2,2,1,2,2,2,2,2,,2,,,,,,,,,,,,,,2,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,83,00220,015,U,2,1
0300841,11,01,2,1,2,2,1,1,1,2,2,,,1,1,2,1,2,2,2,2,,,,,,,,,1,1,2,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,1,560,,,2,,,,2,,,2,,,2,,,2,1,3,748,00214,016,U,2,2
0300841,03,01,2,1,1,2,1,2,2,2,2,3,,1,1,1,2,2,2,2,2,,,,,,,,,1,1,2,1,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,664,,2,,,1,0,1,1,1,3,748,00214,016,U,2,2
0300841,04,01,2,1,2,1,1,2,2,2,2,1,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,748,00214,016,U,2,2
0300841,05,01,2,2,2,1,1,2,2,2,2,2,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,2,,2,1,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,1,350,,1,3,3,748,00214,016,U,2,2
0300841,06,01,2,2,2,1,1,2,2,1,1,,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,389,,,2,,,2,,,2,,,1,3,1,748,00214,016,U,2,2
0300841,07,01,2,2,2,1,1,2,2,2,2,2,,1,1,1,2,2,2,2,2,,,,,,,,,1,1,2,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,300,,2,,,1,300,,1,2,3,748,00214,016,U,2,2
0300841,08,01,2,1,2,1,1,1,2,2,2,2,,1,1,2,1,2,2,2,2,,,,,,,,,1,1,2,2,2,,,2,1,1,2,1,2,2,,,,2,,,,2,,,,1,600,,,2,,,,2,,,2,,,2,,,1,1,3,748,00214,016,U,2,2
0300841,16,01,2,2,2,1,1,2,2,2,1,,,1,1,2,1,2,2,2,2,,,,,,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,1,800,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,1,1,1,748,00214,016,U,2,2
0300841,17,01,2,2,2,1,1,2,2,2,2,2,,1,1,1,2,2,2,2,2,,,,,,,,,2,,,,,2,,1,1,2,1,1,2,2,,,,2,,,,2,,,,2,,,,1,395,,,2,,,2,,,2,,,1,3,1,748,00214,016,U,2,2
0300841,14,01,2,2,2,2,1,2,2,2,2,1,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,4,NO TIENE TELEVISIÓN,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,748,00214,016,U,2,2
0300841,09,01,2,2,2,1,1,1,1,2,2,,,1,2,,,,,,,,1,2,2,2,,,,2,,,,,2,,2,2,2,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,748,00214,016,U,2,2
0300868,19,01,1,2,1,1,1,1,2,1,1,,,1,1,1,2,2,2,2,2,,,,,,,,,1,1,2,2,2,,,1,1,1,1,1,2,2,,,,2,,,,2,,,,2,,,,1,479,,,1,200,,2,,,2,,,2,2,2,786,00215,016,U,2,2
0260180,18,01,1,2,2,1,1,2,2,2,2,2,,2,,,,,,,,,,,,,,6,,1,2,1,2,2,,,2,2,1,2,1,2,2,,,,2,,,,2,,,,2,,,,2,,,,1,208,,2,,,2,,,3,2,3,145,00172,009,R,4,1
0260206,04,01,1,2,2,2,1,2,2,1,2,,,2,,,,,,,,,,,,,,1,,2,,,,,1,,2,2,2,2,1,2,9,,,,2,,,,2,,,,2,,,,2,,,,2,,,2,,,2,,,3,3,3,494,00173,009,R,4,1
