K_EMPRESA,ANIO,MES,FOLIO,FECHA,CONCESIONARIO,EMPRESA,L_TOTAL_E,L_PREPAGO_E,L_POSPAGOC_E,L_POSPAGOL_E,K_GRUPO,GRUPO
C373,2018,12,106223,15DEC2018,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",MAXCOM,"47,895","47,895",,,C373,MAXCOM
C373,2019,1,106223,15JAN2019,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",MAXCOM,"45,507","45,507",,,C373,MAXCOM
C373,2019,2,106223,15-feb-19,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",MAXCOM,"42,258","42,258",,,C373,MAXCOM
C373,2019,3,106223,15-mar-19,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",MAXCOM,"39,963","39,963",,,C373,MAXCOM
C373,2019,4,106223,15APR2019,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",MAXCOM,"37,325","37,325",,,C373,MAXCOM
C373,2019,5,106223,15-may-19,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",MAXCOM,"34,157","34,157",,,C373,MAXCOM
C373,2019,6,106223,15-jun-19,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",MAXCOM,"29,589","29,589",,,C373,MAXCOM
C373,2019,7,106223,15-jul-19,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",MAXCOM,"24,175","24,175",,,C373,MAXCOM
C373,2019,8,106223,15AUG2019,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",MAXCOM,"22,655","22,655",,,C373,MAXCOM
C373,2019,9,106223,15-sep-19,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",MAXCOM,"20,930","20,930",,,C373,MAXCOM
C373,2019,10,106223,15-oct-19,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",MAXCOM,"17,826","17,826",,,C373,MAXCOM
C373,2019,11,106223,15-nov-19,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",MAXCOM,"15,959","15,959",,,C373,MAXCOM
C373,2019,12,106223,15DEC2019,"MAXCOM TELECOMUNICACIONES, S.A.B. DE C.V.",MAXCOM,"13,364","13,364",,,C373,MAXCOM
C705,2017,10,106633,15-oct-17,"OPENIP COMUNICACIONES, S.A. DE C.V.",TOKA MOVIL,767,767,,,C705,TOKA MOVIL
C705,2017,11,106633,15-nov-17,"OPENIP COMUNICACIONES, S.A. DE C.V.",TOKA MOVIL,147,147,,,C705,TOKA MOVIL
C705,2017,12,106633,15DEC2017,"OPENIP COMUNICACIONES, S.A. DE C.V.",TOKA MOVIL,77,77,,,C705,TOKA MOVIL
C705,2018,1,106633,15JAN2018,"OPENIP COMUNICACIONES, S.A. DE C.V.",TOKA MOVIL,163,163,,,C705,TOKA MOVIL
C705,2018,2,106633,15-feb-18,"OPENIP COMUNICACIONES, S.A. DE C.V.",TOKA MOVIL,489,489,,,C705,TOKA MOVIL
C705,2018,3,106633,15-mar-18,"OPENIP COMUNICACIONES, S.A. DE C.V.",TOKA MOVIL,"1,441","1,441",,,C705,TOKA MOVIL
C705,2018,4,106633,15APR2018,"OPENIP COMUNICACIONES, S.A. DE C.V.",TOKA MOVIL,"1,912","1,912",,,C705,TOKA MOVIL
C705,2018,5,106633,15-may-18,"OPENIP COMUNICACIONES, S.A. DE C.V.",TOKA MOVIL,"3,101","3,101",,,C705,TOKA MOVIL
C705,2018,6,106633,15-jun-18,"OPENIP COMUNICACIONES, S.A. DE C.V.",TOKA MOVIL,"1,767","1,767",,,C705,TOKA MOVIL
C705,2018,7,106633,15-jul-18,"OPENIP COMUNICACIONES, S.A. DE C.V.",TOKA MOVIL,"1,689","1,689",,,C705,TOKA MOVIL
C705,2018,8,106633,15AUG2018,"OPENIP COMUNICACIONES, S.A. DE C.V.",TOKA MOVIL,"1,326","1,326",,,C705,TOKA MOVIL
C705,2018,9,106633,15-sep-18,"OPENIP COMUNICACIONES, S.A. DE C.V.",TOKA MOVIL,"1,204","1,204",,,C705,TOKA MOVIL
C705,2018,10,106633,15-oct-18,"OPENIP COMUNICACIONES, S.A. DE C.V.",TOKA MOVIL,"1,029","1,029",,,C705,TOKA MOVIL
C705,2018,11,106633,15-nov-18,"OPENIP COMUNICACIONES, S.A. DE C.V.",TOKA MOVIL,955,955,,,C705,TOKA MOVIL
C705,2018,12,106633,15DEC2018,"OPENIP COMUNICACIONES, S.A. DE C.V.",TOKA MOVIL,895,895,,,C705,TOKA MOVIL
C705,2019,1,106633,15JAN2019,"OPENIP COMUNICACIONES, S.A. DE C.V.",TOKA MOVIL,876,876,,,C705,TOKA MOVIL
C705,2019,2,106633,15-feb-19,"OPENIP COMUNICACIONES, S.A. DE C.V.",TOKA MOVIL,831,831,,,C705,TOKA MOVIL
C705,2019,3,106633,15-mar-19,"OPENIP COMUNICACIONES, S.A. DE C.V.",TOKA MOVIL,877,877,,,C705,TOKA MOVIL
C705,2019,4,106633,15APR2019,"OPENIP COMUNICACIONES, S.A. DE C.V.",TOKA MOVIL,829,829,,,C705,TOKA MOVIL
C705,2019,5,106633,15-may-19,"OPENIP COMUNICACIONES, S.A. DE C.V.",TOKA MOVIL,837,837,,,C705,TOKA MOVIL
C705,2019,6,106633,15-jun-19,"OPENIP COMUNICACIONES, S.A. DE C.V.",TOKA MOVIL,835,835,,,C705,TOKA MOVIL
C705,2019,7,106633,15-jul-19,"OPENIP COMUNICACIONES, S.A. DE C.V.",TOKA MOVIL,874,874,,,C705,TOKA MOVIL
C705,2019,8,106633,15AUG2019,"OPENIP COMUNICACIONES, S.A. DE C.V.",TOKA MOVIL,993,993,,,C705,TOKA MOVIL
C705,2019,9,106633,15-sep-19,"OPENIP COMUNICACIONES, S.A. DE C.V.",TOKA MOVIL,988,988,,,C705,TOKA MOVIL
C705,2019,10,106633,15-oct-19,"OPENIP COMUNICACIONES, S.A. DE C.V.",TOKA MOVIL,899,899,,,C705,TOKA MOVIL
C705,2019,11,106633,15-nov-19,"OPENIP COMUNICACIONES, S.A. DE C.V.",TOKA MOVIL,899,899,,,C705,TOKA MOVIL
C705,2019,12,106633,15DEC2019,"OPENIP COMUNICACIONES, S.A. DE C.V.",TOKA MOVIL,932,932,,,C705,TOKA MOVIL
C629,2014,6,106830,15-jun-14,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"2,643","2,643",,,C629,VIRGIN MOBILE
C629,2014,7,106830,15-jul-14,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"18,420","18,420",,,C629,VIRGIN MOBILE
C629,2014,8,106830,15AUG2014,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"42,696","42,696",,,C629,VIRGIN MOBILE
C629,2014,9,106830,15-sep-14,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"60,899","60,899",,,C629,VIRGIN MOBILE
C629,2014,10,106830,15-oct-14,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"73,929","73,929",,,C629,VIRGIN MOBILE
C629,2014,11,106830,15-nov-14,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"101,126","101,126",,,C629,VIRGIN MOBILE
C629,2014,12,106830,15DEC2014,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"114,025","114,025",,,C629,VIRGIN MOBILE
C629,2015,1,106830,15JAN2015,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"126,192","126,192",,,C629,VIRGIN MOBILE
C629,2015,2,106830,15-feb-15,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"140,398","140,398",,,C629,VIRGIN MOBILE
C629,2015,3,106830,15-mar-15,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"183,407","183,407",,,C629,VIRGIN MOBILE
C629,2015,4,106830,15APR2015,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"220,136","220,136",,,C629,VIRGIN MOBILE
C629,2015,5,106830,15-may-15,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"283,659","283,659",,,C629,VIRGIN MOBILE
C629,2015,6,106830,15-jun-15,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"333,193","333,193",,,C629,VIRGIN MOBILE
C629,2015,7,106830,15-jul-15,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"409,954","409,954",,,C629,VIRGIN MOBILE
C629,2015,8,106830,15AUG2015,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"478,237","478,237",,,C629,VIRGIN MOBILE
C629,2015,9,106830,15-sep-15,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"544,515","544,515",,,C629,VIRGIN MOBILE
C629,2015,10,106830,15-oct-15,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"596,503","596,503",,,C629,VIRGIN MOBILE
C629,2015,11,106830,15-nov-15,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"657,585","657,585",,,C629,VIRGIN MOBILE
C629,2015,12,106830,15DEC2015,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"701,429","701,429",,,C629,VIRGIN MOBILE
C629,2016,1,106830,15JAN2016,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"661,000","661,000",,,C629,VIRGIN MOBILE
C629,2016,2,106830,15-feb-16,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"631,973","631,973",,,C629,VIRGIN MOBILE
C629,2016,3,106830,15-mar-16,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"695,638","695,638",,,C629,VIRGIN MOBILE
C629,2016,4,106830,15APR2016,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"701,471","701,471",,,C629,VIRGIN MOBILE
C629,2016,5,106830,15-may-16,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"702,093","702,093",,,C629,VIRGIN MOBILE
C629,2016,6,106830,15-jun-16,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"705,989","705,989",,,C629,VIRGIN MOBILE
C629,2016,7,106830,15-jul-16,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"729,029","729,029",,,C629,VIRGIN MOBILE
C629,2016,8,106830,15AUG2016,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"749,050","749,050",,,C629,VIRGIN MOBILE
C629,2016,9,106830,15-sep-16,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"763,251","763,251",,,C629,VIRGIN MOBILE
C629,2016,10,106830,15-oct-16,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"770,752","770,752",,,C629,VIRGIN MOBILE
C629,2016,11,106830,15-nov-16,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"807,974","807,974",,,C629,VIRGIN MOBILE
C629,2016,12,106830,15DEC2016,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"842,350","842,350",,,C629,VIRGIN MOBILE
C629,2017,1,106830,15JAN2017,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"855,539","855,539",,,C629,VIRGIN MOBILE
C629,2017,2,106830,15-feb-17,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"837,741","837,741",,,C629,VIRGIN MOBILE
C629,2017,3,106830,15-mar-17,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"801,810","801,810",,,C629,VIRGIN MOBILE
C629,2017,4,106830,15APR2017,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"780,196","780,196",,,C629,VIRGIN MOBILE
C629,2017,5,106830,15-may-17,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"765,513","765,513",,,C629,VIRGIN MOBILE
C629,2017,6,106830,15-jun-17,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"757,502","757,502",,,C629,VIRGIN MOBILE
C629,2017,7,106830,15-jul-17,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"744,990","744,990",,,C629,VIRGIN MOBILE
C629,2017,8,106830,15AUG2017,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"725,388","725,388",,,C629,VIRGIN MOBILE
C629,2017,9,106830,15-sep-17,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"702,819","702,819",,,C629,VIRGIN MOBILE
C629,2017,10,106830,15-oct-17,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"674,528","674,528",,,C629,VIRGIN MOBILE
C629,2017,11,106830,15-nov-17,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"654,245","654,245",,,C629,VIRGIN MOBILE
C629,2017,12,106830,15DEC2017,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"635,168","635,168",,,C629,VIRGIN MOBILE
C629,2018,1,106830,15JAN2018,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"618,165","618,165",,,C629,VIRGIN MOBILE
C629,2018,2,106830,15-feb-18,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"604,920","604,920",,,C629,VIRGIN MOBILE
C629,2018,3,106830,15-mar-18,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"589,819","589,819",,,C629,VIRGIN MOBILE
C629,2018,4,106830,15APR2018,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"587,010","587,010",,,C629,VIRGIN MOBILE
C629,2018,5,106830,15-may-18,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"586,174","586,174",,,C629,VIRGIN MOBILE
C629,2018,6,106830,15-jun-18,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"607,675","607,675",,,C629,VIRGIN MOBILE
C629,2018,7,106830,15-jul-18,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"619,640","619,640",,,C629,VIRGIN MOBILE
C629,2018,8,106830,15AUG2018,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"470,329","470,329",,,C629,VIRGIN MOBILE
C629,2018,9,106830,15-sep-18,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"302,314","302,314",,,C629,VIRGIN MOBILE
C629,2018,10,106830,15-oct-18,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"323,203","323,203",,,C629,VIRGIN MOBILE
C629,2018,11,106830,15-nov-18,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"284,822","284,822",,,C629,VIRGIN MOBILE
C629,2018,12,106830,15DEC2018,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"281,660","281,660",,,C629,VIRGIN MOBILE
C629,2019,1,106830,15JAN2019,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"266,656","266,656",,,C629,VIRGIN MOBILE
C629,2019,2,106830,15-feb-19,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"247,715","247,715",,,C629,VIRGIN MOBILE
C629,2019,3,106830,15-mar-19,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"237,936","237,936",,,C629,VIRGIN MOBILE
C629,2019,4,106830,15APR2019,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"245,326","245,326",,,C629,VIRGIN MOBILE
C629,2019,5,106830,15-may-19,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"246,092","246,092",,,C629,VIRGIN MOBILE
C629,2019,6,106830,15-jun-19,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"239,524","239,524",,,C629,VIRGIN MOBILE
C629,2019,7,106830,15-jul-19,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"240,129","240,129",,,C629,VIRGIN MOBILE
C629,2019,8,106830,15AUG2019,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"241,138","241,138",,,C629,VIRGIN MOBILE
C629,2019,9,106830,15-sep-19,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"247,578","247,578",,,C629,VIRGIN MOBILE
C629,2019,10,106830,15-oct-19,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"245,682","245,682",,,C629,VIRGIN MOBILE
C629,2019,11,106830,15-nov-19,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"242,809","242,809",,,C629,VIRGIN MOBILE
C629,2019,12,106830,15DEC2019,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"221,190","221,190",,,C629,VIRGIN MOBILE
C629,2020,1,106830,15JAN2020,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"227,362","227,362",,,C629,VIRGIN MOBILE
C629,2020,2,106830,15-feb-20,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"226,790","226,790",,,C629,VIRGIN MOBILE
C629,2020,3,106830,15-mar-20,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"223,311","223,311",,,C629,VIRGIN MOBILE
C629,2020,4,106830,15APR2020,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"217,220","217,220",,,C629,VIRGIN MOBILE
C629,2020,5,106830,15-may-20,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"211,080","211,080",,,C629,VIRGIN MOBILE
C629,2020,6,106830,15-jun-20,"VIRGIN MOBILE MEXICO, S. DE R.L. DE C.V.",VIRGIN MOBILE,"207,142","207,142",,,C629,VIRGIN MOBILE
C644,2017,1,106835,15JAN2017,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,407,407,,,C644,BUENO CELL
C644,2017,2,106835,15-feb-17,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,721,721,,,C644,BUENO CELL
C644,2017,3,106835,15-mar-17,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,771,771,,,C644,BUENO CELL
C644,2017,4,106835,15APR2017,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,892,892,,,C644,BUENO CELL
C644,2017,5,106835,15-may-17,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,983,983,,,C644,BUENO CELL
C644,2017,6,106835,15-jun-17,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"1,179","1,179",,,C644,BUENO CELL
C644,2017,7,106835,15-jul-17,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"1,378","1,378",,,C644,BUENO CELL
C644,2017,8,106835,15AUG2017,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"1,748","1,748",,,C644,BUENO CELL
C644,2017,9,106835,15-sep-17,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"2,028","2,028",,,C644,BUENO CELL
C644,2017,10,106835,15-oct-17,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"2,461","2,461",,,C644,BUENO CELL
C644,2017,11,106835,15-nov-17,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"2,908","2,908",,,C644,BUENO CELL
C644,2017,12,106835,15DEC2017,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"3,341","3,341",,,C644,BUENO CELL
C644,2018,1,106835,15JAN2018,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"3,788","3,788",,,C644,BUENO CELL
C644,2018,2,106835,15-feb-18,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"4,490","4,490",,,C644,BUENO CELL
C644,2018,3,106835,15-mar-18,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"5,169","5,169",,,C644,BUENO CELL
C644,2018,4,106835,15APR2018,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"6,129","6,129",,,C644,BUENO CELL
C644,2018,5,106835,15-may-18,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"6,461","6,461",,,C644,BUENO CELL
C644,2018,6,106835,15-jun-18,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"7,197","7,197",,,C644,BUENO CELL
C644,2018,7,106835,15-jul-18,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"8,223","8,223",,,C644,BUENO CELL
C644,2018,8,106835,15AUG2018,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"8,734","8,734",,,C644,BUENO CELL
C644,2018,9,106835,15-sep-18,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"9,786","9,786",,,C644,BUENO CELL
C644,2018,10,106835,15-oct-18,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"10,834","10,834",,,C644,BUENO CELL
C644,2018,11,106835,15-nov-18,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"11,461","11,461",,,C644,BUENO CELL
C644,2018,12,106835,15DEC2018,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"11,672","11,672",,,C644,BUENO CELL
C644,2019,1,106835,15JAN2019,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"11,376","11,376",,,C644,BUENO CELL
C644,2019,2,106835,15-feb-19,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"11,974","11,974",,,C644,BUENO CELL
C644,2019,3,106835,15-mar-19,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"12,141","12,141",,,C644,BUENO CELL
C644,2019,4,106835,15APR2019,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"15,307","15,307",,,C644,BUENO CELL
C644,2019,5,106835,15-may-19,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"16,050","16,050",,,C644,BUENO CELL
C644,2019,6,106835,15-jun-19,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"17,046","17,046",,,C644,BUENO CELL
C644,2019,7,106835,15-jul-19,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"17,114","17,114",,,C644,BUENO CELL
C644,2019,8,106835,15AUG2019,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"16,506","16,506",,,C644,BUENO CELL
C644,2019,9,106835,15-sep-19,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"17,125","17,125",,,C644,BUENO CELL
C644,2019,10,106835,15-oct-19,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"18,426","18,426",,,C644,BUENO CELL
C644,2019,11,106835,15-nov-19,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"18,848","18,848",,,C644,BUENO CELL
C644,2019,12,106835,15DEC2019,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"19,142","19,142",,,C644,BUENO CELL
C644,2020,1,106835,15JAN2020,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"19,475","19,475",,,C644,BUENO CELL
C644,2020,2,106835,15-feb-20,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"19,493","19,493",,,C644,BUENO CELL
C644,2020,3,106835,15-mar-20,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"18,285","18,285",,,C644,BUENO CELL
C644,2020,4,106835,15APR2020,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"18,210","18,210",,,C644,BUENO CELL
C644,2020,5,106835,15-may-20,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"18,000","18,000",,,C644,BUENO CELL
C644,2020,6,106835,15-jun-20,"IBO CELL, S.A.P.I. DE C.V.",BUENO CELL,"18,610","18,610",,,C644,BUENO CELL
C323,2015,2,107206,15-feb-15,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"47,347","47,347",,,C323,QBO CEL
C323,2015,3,107206,15-mar-15,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"50,829","50,829",,,C323,QBO CEL
C323,2015,4,107206,15APR2015,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"57,040","57,040",,,C323,QBO CEL
C323,2015,5,107206,15-may-15,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"80,802","80,802",,,C323,QBO CEL
C323,2015,6,107206,15-jun-15,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"87,453","87,453",,,C323,QBO CEL
C323,2015,7,107206,15-jul-15,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"93,994","93,994",,,C323,QBO CEL
C323,2015,8,107206,15AUG2015,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"94,435","94,435",,,C323,QBO CEL
C323,2015,9,107206,15-sep-15,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"94,590","94,590",,,C323,QBO CEL
C323,2015,10,107206,15-oct-15,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"95,690","95,690",,,C323,QBO CEL
C323,2015,11,107206,15-nov-15,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"96,285","96,285",,,C323,QBO CEL
C323,2015,12,107206,15DEC2015,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"96,643","96,643",,,C323,QBO CEL
C323,2016,1,107206,15JAN2016,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"96,697","96,697",,,C323,QBO CEL
C323,2016,2,107206,15-feb-16,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"96,731","96,731",,,C323,QBO CEL
C323,2016,3,107206,15-mar-16,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"96,745","96,745",,,C323,QBO CEL
C323,2016,4,107206,15APR2016,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"96,764","96,764",,,C323,QBO CEL
C323,2016,5,107206,15-may-16,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"96,777","96,777",,,C323,QBO CEL
C323,2016,6,107206,15-jun-16,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"96,777","96,777",,,C323,QBO CEL
C323,2016,7,107206,15-jul-16,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"105,714","105,714",,,C323,QBO CEL
C323,2016,8,107206,15AUG2016,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"109,273","109,273",,,C323,QBO CEL
C323,2016,9,107206,15-sep-16,"KUBO CEL, S.A.P.I. DE C.V.",QBO CEL,"112,889","112,889",,,C323,QBO CEL
